name,categories,lat,lng,state,Asian,Chinese,Indo-Pak,Japanese,Korean,Thai,Vietnamese
China Wok,Chinese Restaurant,32.63437340439088,-84.80148814495249,GA,0,1,0,0,0,0,0
Green Tea,Chinese Restaurant,32.070905,-84.215686,GA,0,1,0,0,0,0,0
Hibachi Express,Japanese Restaurant,32.07191766882768,-84.2108138865292,GA,0,0,0,1,0,0,0
Saigon Noodle House,Vietnamese Restaurant,32.567459827436316,-83.59370312050329,GA,0,0,0,0,0,0,1
Hibachi Buffet Grill and Sushi,Asian Restaurant,32.61606360203909,-83.69695687120404,GA,1,0,0,0,0,0,0
Anna's Asian Cafe,Asian Restaurant,32.552346911168364,-83.69364922383741,GA,1,0,0,0,0,0,0
Stir King,Chinese Restaurant,32.61679368352325,-83.68487476452675,GA,0,1,0,0,0,0,0
Panda Express,Chinese Restaurant,32.61795496152433,-83.67597244088508,GA,0,1,0,0,0,0,0
Peking Garden,Chinese Restaurant,32.618478668655804,-83.69478826426068,GA,0,1,0,0,0,0,0
Thai Pepper,Thai Restaurant,32.59368578643081,-83.66602076347682,GA,0,0,0,0,0,1,0
Top Wok,Chinese Restaurant,32.61853494776319,-83.62072764767892,GA,0,1,0,0,0,0,0
Hong Kong Express,Chinese Restaurant,32.618864073791556,-83.67144584655762,GA,0,1,0,0,0,0,0
Dai-Ichi,Japanese Restaurant,32.59358737602814,-83.63460511301668,GA,0,0,0,1,0,0,0
Ichiban Japanese Steakhouse,Japanese Restaurant,32.61639415617993,-83.69233408856651,GA,0,0,0,1,0,0,0
Genji Japanese Steakhouse,Japanese Restaurant,32.61665734516998,-83.68287740622596,GA,0,0,0,1,0,0,0
Choi's Korean Restaurant,Korean Restaurant,32.619388839904595,-83.61251403890675,GA,0,0,0,0,1,0,0
Sushi Thai,Thai Restaurant,32.61931420446358,-83.66861020824216,GA,0,0,0,0,0,1,0
Zen Steakhouse & Sushi Bar,Japanese Restaurant,32.61599263734966,-83.70271750080353,GA,0,0,0,1,0,0,0
Yummy Express,Asian Restaurant,32.466454,-83.740906,GA,1,0,0,0,0,0,0
Wok N Roll,Chinese Restaurant,32.55570925525394,-83.66165705379208,GA,0,1,0,0,0,0,0
Moon's Wings & Seafood,Asian Restaurant,32.63060512655632,-83.64292312287202,GA,1,0,0,0,0,0,0
Top China,Chinese Restaurant,32.547071802071514,-83.69301661544904,GA,0,1,0,0,0,0,0
Asian House,Asian Restaurant,32.618865211426986,-83.61798800220103,GA,1,0,0,0,0,0,0
New China #8,Chinese Restaurant,32.654574439643426,-83.75190180731856,GA,0,1,0,0,0,0,0
Genji Japanese Steak & Seafood,Japanese Restaurant,32.55674513917244,-83.66324116528463,GA,0,0,0,1,0,0,0
Hibachi Express,Asian Restaurant,32.55015353560765,-83.69052010693083,GA,1,0,0,0,0,0,0
Malaya,Asian Restaurant,32.61877977546745,-83.635848343181,GA,1,0,0,0,0,0,0
Hibachi Buffet,Japanese Restaurant,32.46872249211038,-83.74004528322685,GA,0,0,0,1,0,0,0
Yami Yami,Chinese Restaurant,32.553159,-83.6584,GA,0,1,0,0,0,0,0
Happy China Buffet,Chinese Restaurant,32.592631727597826,-83.62687916891603,GA,0,1,0,0,0,0,0
New China Buffet,Chinese Restaurant,31.96261462511323,-83.76280200088193,GA,0,1,0,0,0,0,0
Habatchi,Chinese Restaurant,32.60928213202401,-83.74282030706682,GA,0,1,0,0,0,0,0
China King,Chinese Restaurant,32.47253710085666,-83.70521824933319,GA,0,1,0,0,0,0,0
China Wok,Chinese Restaurant,32.6345428216941,-83.64220242412381,GA,0,1,0,0,0,0,0
New China Buffet,Chinese Restaurant,32.61587,-83.697749,GA,0,1,0,0,0,0,0
Hong Kong China Buffet,Chinese Restaurant,32.46867886691674,-83.73982742563703,GA,0,1,0,0,0,0,0
Hong Kong Express,Chinese Restaurant,32.390528671454035,-83.3505241134139,GA,0,1,0,0,0,0,0
Twin Dragon Hibachi Express,Chinese Restaurant,32.654426,-83.751857,GA,0,1,0,0,0,0,0
New Ocean Buffet,Chinese Restaurant,32.63056564331055,-83.61341094970703,GA,0,1,0,0,0,0,0
New China Buffet,Chinese Restaurant,32.57052313559134,-83.87173175811768,GA,0,1,0,0,0,0,0
Peking,Chinese Restaurant,32.28095306666667,-83.47120511666667,GA,0,1,0,0,0,0,0
China Buffet,Chinese Restaurant,32.59426569774571,-83.63265027679202,GA,0,1,0,0,0,0,0
Kim's Kitchen,Chinese Restaurant,32.6190673,-83.63632313333333,GA,0,1,0,0,0,0,0
Chen's Wok,Chinese Restaurant,32.62068945444804,-83.68753910064697,GA,0,1,0,0,0,0,0
China Wok,Chinese Restaurant,32.62413276096899,-83.64447789071647,GA,0,1,0,0,0,0,0
China House,Chinese Restaurant,32.47294896208974,-83.7404083775112,GA,0,1,0,0,0,0,0
Peking Gourmet,Chinese Restaurant,32.56972161881395,-83.88832091562328,GA,0,1,0,0,0,0,0
China Buffet,Chinese Restaurant,32.605957937356365,-83.65092459676328,GA,0,1,0,0,0,0,0
Asian Express,Chinese Restaurant,31.963267026366353,-83.78244550914245,GA,0,1,0,0,0,0,0
China One,Chinese Restaurant,31.963784550059437,-83.76112198180357,GA,0,1,0,0,0,0,0
China King Buffett,Chinese Restaurant,32.611032128334045,-83.69716286659241,GA,0,1,0,0,0,0,0
My Thai and Sushi,Thai Restaurant,32.5565054,-83.66362,GA,0,0,0,0,0,1,0
Tokyo Express,Japanese Restaurant,32.62113255779286,-83.68779466371379,GA,0,0,0,1,0,0,0
Dai-Ichi Japanese,Japanese Restaurant,32.56283395430429,-83.73820903103999,GA,0,0,0,1,0,0,0
Teriyaki Japan,Japanese Restaurant,32.6212221243428,-83.68769602639227,GA,0,0,0,1,0,0,0
Hachi Sushi and Japanese Grill,Japanese Restaurant,31.961484,-83.752854,GA,0,0,0,1,0,0,0
Genji Japanese Steakhouse,Japanese Restaurant,32.61818378136674,-83.67664765927732,GA,0,0,0,1,0,0,0
Ichiban,Japanese Restaurant,32.621424,-83.709094,Georgia,0,0,0,1,0,0,0
Seoul House Korean Restaurant,Korean Restaurant,32.619108538874485,-83.61469287075396,GA,0,0,0,0,1,0,0
Sumo,Japanese Restaurant,31.961258,-83.759125,GA,0,0,0,1,0,0,0
Koiya,Japanese Restaurant,32.54977735125196,-82.96986630558216,GA,0,0,0,1,0,0,0
Teppanyaki,Asian Restaurant,32.542620711369366,-82.95617612858973,GA,1,0,0,0,0,0,0
Little Tokyo Japanese Steakhouse,Japanese Restaurant,32.54513877061776,-82.93664069219784,GA,0,0,0,1,0,0,0
China Garden,Chinese Restaurant,32.54280583,-82.95277041666667,GA,0,1,0,0,0,0,0
Chinese Chef Restaurant,Chinese Restaurant,32.18848705115754,-83.17320954475726,GA,0,1,0,0,0,0,0
Hong Kong,Chinese Restaurant,32.549670938200855,-82.91419807067571,GA,0,1,0,0,0,0,0
CF Wu's,Chinese Restaurant,32.545130252838135,-82.93844640254974,GA,0,1,0,0,0,0,0
Great Wall,Chinese Restaurant,32.18552,-82.580129,GA,0,1,0,0,0,0,0
Day Day New Chinese Restaurant,Chinese Restaurant,32.07169657048118,-82.91028360008258,GA,0,1,0,0,0,0,0
China Express,Chinese Restaurant,32.540529,-82.902486,GA,0,1,0,0,0,0,0
Hibachi Grill Buffet,Japanese Restaurant,32.494231032997355,-82.93062582697885,GA,0,0,0,1,0,0,0
Orchid,Asian Restaurant,32.41097120700106,-81.7663122043896,GA,1,0,0,0,0,0,0
Seasons of Japan,Japanese Restaurant,32.43892889032516,-81.76033457972662,GA,0,0,0,1,0,0,0
Coconut Thai Cuisine,Thai Restaurant,32.43420699804168,-81.77995916636063,GA,0,0,0,0,0,1,0
Panda Express,Chinese Restaurant,32.412303,-81.767183,GA,0,1,0,0,0,0,0
Chow Time Buffet,Chinese Restaurant,32.44138724975718,-81.76549495286486,GA,0,1,0,0,0,0,0
Southern Palace,Chinese Restaurant,32.43491284373191,-81.76849623151595,GA,0,1,0,0,0,0,0
Tokyo Japanese,Japanese Restaurant,32.412771870054286,-81.76820525413542,GA,0,0,0,1,0,0,0
Chinese Kitchen,Chinese Restaurant,32.43394353863652,-81.78457460906206,GA,0,1,0,0,0,0,0
Shogun,Japanese Restaurant,32.43486083857168,-81.76723845829584,GA,0,0,0,1,0,0,0
Bourbon Grill & More,Asian Restaurant,32.43587908859534,-81.76310897490997,GA,1,0,0,0,0,0,0
Top's China Express,Chinese Restaurant,32.411307,-81.771163,GA,0,1,0,0,0,0,0
Soyumi,Asian Restaurant,32.43058,-81.75959,GA,1,0,0,0,0,0,0
Koiya,Asian Restaurant,32.21101606275456,-82.39245612014163,GA,1,0,0,0,0,0,0
Great Wall,Chinese Restaurant,32.431047882631034,-81.77881931064276,GA,0,1,0,0,0,0,0
Koiya Japanese Express,Japanese Restaurant,32.58811606780731,-82.32877066688515,GA,0,0,0,1,0,0,0
Nikko Express,Japanese Restaurant,32.43206239011224,-81.75945913305424,GA,0,0,0,1,0,0,0
China One,Chinese Restaurant,32.384261433333336,-81.6598881,GA,0,1,0,0,0,0,0
New China Restaurant,Chinese Restaurant,32.5790563271064,-82.31737596560863,GA,0,1,0,0,0,0,0
Southern Palace,Chinese Restaurant,32.443775426126614,-81.78388461122276,GA,0,1,0,0,0,0,0
New Super Buffet,Chinese Restaurant,32.202361251519285,-82.36032776817446,GA,0,1,0,0,0,0,0
Great Wall,Chinese Restaurant,32.16087267342313,-81.9042419100128,GA,0,1,0,0,0,0,0
The Great Wall,Chinese Restaurant,31.937079810072508,-81.92859011706,GA,0,1,0,0,0,0,0
No. 1 Chinese,Chinese Restaurant,32.45867027264561,-81.77983155554637,GA,0,1,0,0,0,0,0
Main Moon Chinese Restaurant,Chinese Restaurant,32.167049,-81.903366,GA,0,1,0,0,0,0,0
Shogun Express,Japanese Restaurant,32.383398,-82.061091,GA,0,0,0,1,0,0,0
Shogun Japanese Restaraunt,Japanese Restaurant,32.43529,-81.76697,GA,0,0,0,1,0,0,0
Nikkos,Japanese Restaurant,32.4320295067954,-81.75973706257015,GA,0,0,0,1,0,0,0
Natsu Japanese Steak and Seafood,Japanese Restaurant,32.203872,-82.343562,GA,0,0,0,1,0,0,0
Osaka,Japanese Restaurant,32.216111,-82.409092,GA,0,0,0,1,0,0,0
Asia,Asian Restaurant,31.90907055635867,-81.27819238717832,GA,1,0,0,0,0,0,0
Wasabi Fusion,Asian Restaurant,32.09890103599321,-81.27052281943666,GA,1,0,0,0,0,0,0
splendid shabu,Asian Restaurant,32.13895107856713,-81.24650786470765,GA,1,0,0,0,0,0,0
Sawa Asian Bistro & Hibachi,Asian Restaurant,32.137132164106866,-81.25575482576791,GA,1,0,0,0,0,0,0
Panda Express,Chinese Restaurant,32.13730131513058,-81.24639608448057,GA,0,1,0,0,0,0,0
New Super Buffet,Chinese Restaurant,32.12280307138833,-81.26398361989102,GA,0,1,0,0,0,0,0
Fuji's,Japanese Restaurant,31.93307628789844,-81.32522567903467,GA,0,0,0,1,0,0,0
Sushi Hana,Japanese Restaurant,32.142483124499066,-81.24867290413003,GA,0,0,0,1,0,0,0
Yummy House,Chinese Restaurant,32.13355175586107,-81.25403660937967,GA,0,1,0,0,0,0,0
Sapporo,Japanese Restaurant,32.146248693800395,-81.25043935570507,GA,0,0,0,1,0,0,0
Miwa Japanese Restaurant,Japanese Restaurant,32.14410334514098,-81.24839995590843,GA,0,0,0,1,0,0,0
Shogun,Japanese Restaurant,31.952614816848524,-81.31272790999972,GA,0,0,0,1,0,0,0
Happy Wok,Chinese Restaurant,31.953393021315897,-81.31359746295468,GA,0,1,0,0,0,0,0
Beijing House,Chinese Restaurant,31.946224,-81.31029,GA,0,1,0,0,0,0,0
Mei Jia,Chinese Restaurant,32.09758801352929,-81.27062418538625,GA,0,1,0,0,0,0,0
Mr. Sze Chinese Restaurant,Chinese Restaurant,32.14549386165899,-81.33878922841593,GA,0,1,0,0,0,0,0
China #1,Chinese Restaurant,32.13609890802662,-81.62211844257455,Georgia,0,1,0,0,0,0,0
Smoke House Southern Grill,Chinese Restaurant,31.929893,-81.327862,GA,0,1,0,0,0,0,0
China I,Chinese Restaurant,31.929386,-81.329102,GA,0,1,0,0,0,0,0
Phoenix Chinese Restaurant,Vietnamese Restaurant,32.13057435891145,-81.2933316690509,GA,0,0,0,0,0,0,1
New China Chinese Food,Chinese Restaurant,32.11460748231132,-81.24876145734564,GA,0,1,0,0,0,0,0
Seasons Of Japan,Japanese Restaurant,32.13583333267564,-81.25126310684524,GA,0,0,0,1,0,0,0
Sawaddee Ka,Thai Restaurant,32.133656,-81.25409,GA,0,0,0,0,0,1,0
ASI,Japanese Restaurant,32.130445036,-81.255058209,GA,0,0,0,1,0,0,0
80's Cafe,Japanese Restaurant,32.196587,-81.438091,GA,0,0,0,1,0,0,0
Shinto,Japanese Restaurant,31.94695088,-81.31261467933655,Georgia,0,0,0,1,0,0,0
Sumo,Japanese Restaurant,31.946287,-81.310221,GA,0,0,0,1,0,0,0
China Taste,Chinese Restaurant,31.986144589992882,-81.21998786751622,GA,0,1,0,0,0,0,0
Tangerine Fusion + Sushi Bar,Thai Restaurant,31.979476486255372,-81.14598854638923,GA,0,0,0,0,0,1,0
Sakura Place,Japanese Restaurant,31.983963833617572,-81.22288573411008,GA,0,0,0,1,0,0,0
Asia Restaurant,Asian Restaurant,31.987237534712804,-81.15832700522147,GA,1,0,0,0,0,0,0
Tropical Chicken,Asian Restaurant,31.98098815723199,-81.14970100931146,GA,1,0,0,0,0,0,0
China Garden,Chinese Restaurant,31.98032184131748,-81.14889866772522,GA,0,1,0,0,0,0,0
Hirano's Southside,Asian Restaurant,31.981994726933003,-81.16585070194517,GA,1,0,0,0,0,0,0
New China Garden Restaurant,Chinese Restaurant,31.990565473697906,-81.14871558190957,GA,0,1,0,0,0,0,0
China Wok,Chinese Restaurant,31.986696700731038,-81.21523322587562,GA,0,1,0,0,0,0,0
Bamboo Garden,Chinese Restaurant,31.981504354564077,-81.16677163845003,GA,0,1,0,0,0,0,0
Sarku Japan,Japanese Restaurant,31.984268032867373,-81.17242954282773,Georgia,0,0,0,1,0,0,0
Sushi Time Towa,Asian Restaurant,31.99928270694572,-81.12470222682497,GA,1,0,0,0,0,0,0
Sakura Japanese Restaurant,Japanese Restaurant,31.994925541230593,-81.10561619976015,GA,0,0,0,1,0,0,0
hahot mongolian grill,Asian Restaurant,32.00167545639499,-81.1130154132843,GA,1,0,0,0,0,0,0
Kimchi II Korean Restaurant,Korean Restaurant,31.997281007513457,-81.11929181358,GA,0,0,0,0,1,0,0
New Mandarin Wak,Chinese Restaurant,31.953123092651367,-81.0870590209961,GA,0,1,0,0,0,0,0
Mandarin Wok,Chinese Restaurant,31.956961909889408,-81.09890027698346,GA,0,1,0,0,0,0,0
Lai Wah Chinese Take-Out Rstnt,Chinese Restaurant,32.00126,-81.077324,GA,0,1,0,0,0,0,0
Lai Wah,Chinese Restaurant,32.000572992016345,-81.07759734647598,GA,0,1,0,0,0,0,0
Heiwa's,Japanese Restaurant,31.98499150079947,-81.07444224392985,GA,0,0,0,1,0,0,0
Ming's Asian Fusion,Japanese Restaurant,31.985392,-81.07411,GA,0,0,0,1,0,0,0
Miyabi's,Japanese Restaurant,31.999369399865103,-81.11878604050135,GA,0,0,0,1,0,0,0
Ha Hot Mongolian Grill,Asian Restaurant,32.00190177205707,-81.11293448599864,GA,1,0,0,0,0,0,0
Famous Asian,Asian Restaurant,32.064663591249676,-81.20492449138128,GA,1,0,0,0,0,0,0
Yummy Cafe,Chinese Restaurant,32.04604537264522,-81.16900317762112,GA,0,1,0,0,0,0,0
Seasons Of Japan Express,Japanese Restaurant,32.02670654444354,-81.22787619132555,GA,0,0,0,1,0,0,0
Seasons Of Japan Brick Blvd,Japanese Restaurant,32.02654155705411,-81.22784920322664,GA,0,0,0,1,0,0,0
Chinatown,Chinese Restaurant,32.09628782922118,-81.14444457921576,GA,0,1,0,0,0,0,0
Kanpai,Japanese Restaurant,32.06613721243846,-81.16059117069086,GA,0,0,0,1,0,0,0
Green Tea,Chinese Restaurant,32.025845085312426,-81.2263731083561,GA,0,1,0,0,0,0,0
happy china III,Chinese Restaurant,32.01495675363484,-81.23387388992036,GA,0,1,0,0,0,0,0
Sakura #17,Japanese Restaurant,32.02781744024786,-81.22490622730751,GA,0,0,0,1,0,0,0
Sakura Japanese Restaurant,Japanese Restaurant,32.02790409183024,-81.22496579417228,GA,0,0,0,1,0,0,0
The Vault Kitchen + Market,Asian Restaurant,32.05633967982192,-81.10046055574304,GA,1,0,0,0,0,0,0
Flying Monk Noodle Bar,Asian Restaurant,32.07899308831706,-81.09229095544181,GA,1,0,0,0,0,0,0
Fire Street Food,Asian Restaurant,32.07531601501629,-81.09268342112527,GA,1,0,0,0,0,0,0
Skylers,Asian Restaurant,32.07996656567322,-81.08800642843276,GA,1,0,0,0,0,0,0
Ta Ca Sushi & Japanese Fusion,Japanese Restaurant,32.075085131642616,-81.0870864147198,GA,0,0,0,1,0,0,0
Sakura Buffet,Japanese Restaurant,32.009860022074726,-81.11057385607863,GA,0,0,0,1,0,0,0
Seasons of Japan,Japanese Restaurant,32.007313464733585,-81.11151645874364,GA,0,0,0,1,0,0,0
Savannah Filipino Authentic Cuisine,Asian Restaurant,32.026650331171815,-81.0941368563282,GA,1,0,0,0,0,0,0
The Noodle Bowl,Asian Restaurant,32.00990387531446,-81.10864963883397,GA,1,0,0,0,0,0,0
King and I,Asian Restaurant,32.008880784299556,-81.10898965618718,GA,1,0,0,0,0,0,0
Wasabi's,Asian Restaurant,32.079587104185386,-81.09772994359123,GA,1,0,0,0,0,0,0
Asian River,Asian Restaurant,32.00770508336291,-81.09876965525238,Georgia,1,0,0,0,0,0,0
Green Tea,Asian Restaurant,32.00621548568762,-81.10144337803499,GA,1,0,0,0,0,0,0
Hop Xing,Chinese Restaurant,32.04456599699689,-81.06769302801243,GA,0,1,0,0,0,0,0
Star kitchen Chinese,Chinese Restaurant,32.04353881963336,-81.06324303080781,GA,0,1,0,0,0,0,0
China Taste,Chinese Restaurant,32.01913899668867,-81.07351682764701,GA,0,1,0,0,0,0,0
Wang's II Chinese Restaurant,Chinese Restaurant,32.002961748896446,-81.10270022946655,GA,0,1,0,0,0,0,0
Chiriya's Thai,Thai Restaurant,32.03620348424938,-81.05616275558666,GA,0,0,0,0,0,1,0
Ruan Thai,Thai Restaurant,32.07913380040094,-81.09269010705121,GA,0,0,0,0,0,1,0
CO,Vietnamese Restaurant,32.080818742269756,-81.09243167578322,GA,0,0,0,0,0,0,1
Yohane,Japanese Restaurant,32.0091291230149,-81.10908078100947,GA,0,0,0,1,0,0,0
Panda Express,Chinese Restaurant,32.00522,-81.11248,GA,0,1,0,0,0,0,0
Chiriyas Thai Cuisine,Thai Restaurant,32.0049351979177,-81.11861506315687,GA,0,0,0,0,0,1,0
Miyabi Japanese Steakhouse,Japanese Restaurant,32.010247824097675,-81.11183743520782,GA,0,0,0,1,0,0,0
Hirano's,Japanese Restaurant,32.037051278534875,-81.10257240208762,GA,0,0,0,1,0,0,0
Super Tastes,Japanese Restaurant,32.07846259625211,-81.09306141956165,GA,0,0,0,1,0,0,0
Mandarin Express,Chinese Restaurant,32.00240707397461,-81.11768341064453,GA,0,1,0,0,0,0,0
Sushi Zen-Southside,Japanese Restaurant,32.00845732742983,-81.09968488816287,GA,0,0,0,1,0,0,0
Ta Bien Seafood,Asian Restaurant,32.007332,-81.100354,GA,1,0,0,0,0,0,0
PJ Thai Cuisine,Thai Restaurant,32.07652043132069,-81.09042182956726,GA,0,0,0,0,0,1,0
Asian Fusion,Asian Restaurant,32.078749,-81.091661,GA,1,0,0,0,0,0,0
Delicious Teriyaki Express,Japanese Restaurant,32.03915768052018,-81.06732373995567,GA,0,0,0,1,0,0,0
Aroy-Jung Asian Fusion & Sushi Bar,Asian Restaurant,32.07875495727021,-81.09166342741048,GA,1,0,0,0,0,0,0
Asian River,Asian Restaurant,32.004221,-81.112289,GA,1,0,0,0,0,0,0
Hibachi Buffet,Asian Restaurant,32.01617768,-81.11426071999999,GA,1,0,0,0,0,0,0
Cantonese Chef,Asian Restaurant,32.02854924480472,-81.09287590233127,GA,1,0,0,0,0,0,0
Masato's of Japan,Japanese Restaurant,32.004732287807556,-81.1190622809547,GA,0,0,0,1,0,0,0
Peking House Chinese Restaurant,Chinese Restaurant,32.06283817992776,-81.0953173860697,GA,0,1,0,0,0,0,0
Saigon Bistro,Vietnamese Restaurant,32.025485587349294,-81.0941238200069,GA,0,0,0,0,0,0,1
Sushi Zen,Japanese Restaurant,32.08112245203292,-81.09681496894736,GA,0,0,0,1,0,0,0
Fire Wok,Chinese Restaurant,32.02897812070649,-81.11016105697124,GA,0,1,0,0,0,0,0
Super Bowl,Japanese Restaurant,32.07848492120986,-81.09304994958713,Georgia,0,0,0,1,0,0,0
Max Orient,Chinese Restaurant,32.00252826144437,-81.11773019111,GA,0,1,0,0,0,0,0
Long Garden Chinese Take-Out Restaurant,Chinese Restaurant,32.04511260986328,-81.1094741821289,GA,0,1,0,0,0,0,0
Top's China,Chinese Restaurant,32.02848340398206,-81.07088138455266,GA,0,1,0,0,0,0,0
Egg Roll King,Chinese Restaurant,32.06367504527355,-81.1022686747526,GA,0,1,0,0,0,0,0
happy china,Chinese Restaurant,32.08911719619005,-81.1210862343913,GA,0,1,0,0,0,0,0
Wok Inn,Chinese Restaurant,32.07862,-81.090205,GA,0,1,0,0,0,0,0
China star,Chinese Restaurant,32.06314627983535,-81.07815753498616,GA,0,1,0,0,0,0,0
Great Wall,Chinese Restaurant,32.07050721186217,-81.10078616656762,GA,0,1,0,0,0,0,0
Great China,Chinese Restaurant,32.0637579935289,-81.10219785987304,GA,0,1,0,0,0,0,0
Carnival Cafe,Chinese Restaurant,32.04826972646667,-81.10889739469454,GA,0,1,0,0,0,0,0
Happy China II,Chinese Restaurant,32.06491230642119,-81.05811084709059,GA,0,1,0,0,0,0,0
China Star III,Chinese Restaurant,32.010227,-81.099424,GA,0,1,0,0,0,0,0
China Fun II,Chinese Restaurant,32.056126,-81.074554,GA,0,1,0,0,0,0,0
Happy China II,Chinese Restaurant,32.06487,-81.05837,GA,0,1,0,0,0,0,0
Savannah Fried Chicken,Chinese Restaurant,32.01264,-81.077951,GA,0,1,0,0,0,0,0
Ming Garden Restaurant,Chinese Restaurant,32.054366,-81.105707,GA,0,1,0,0,0,0,0
Teriyaki Express,Japanese Restaurant,32.039242750359875,-81.06731834946267,GA,0,0,0,1,0,0,0
Egg Roll King,Chinese Restaurant,32.044280990631606,-81.07221858841034,GA,0,1,0,0,0,0,0
Umami,Japanese Restaurant,32.023337,-81.1089438199997,GA,0,0,0,1,0,0,0
Seasons Cafe,Japanese Restaurant,32.081261,-81.093454,GA,0,0,0,1,0,0,0
Thai Cuisine Carryout,Thai Restaurant,32.076477,-81.090395,Georgia,0,0,0,0,0,1,0
Seasons Of Japan,Japanese Restaurant,32.04362224957417,-81.07209418106304,GA,0,0,0,1,0,0,0
Hibachi Grill at Myabi's,Japanese Restaurant,32.00989899905378,-81.11187966493611,GA,0,0,0,1,0,0,0
Osaka Japanese Restaurant,Japanese Restaurant,32.030834,-81.09237125,GA,0,0,0,1,0,0,0
Musashi Japanese Steakhouse,Japanese Restaurant,32.002197,-81.11279,GA,0,0,0,1,0,0,0
Hibachi Grill,Japanese Restaurant,32.00985323797358,-81.11055973428587,GA,0,0,0,1,0,0,0
Seaons of Japan,Japanese Restaurant,32.04498547725284,-81.07200793837497,GA,0,0,0,1,0,0,0
Seasons of Japan,Japanese Restaurant,32.078389,-81.09019323333334,GA,0,0,0,1,0,0,0
Ichiban Buffet,Japanese Restaurant,32.02913119540694,-81.11005869354882,GA,0,0,0,1,0,0,0
Heiwa's,Japanese Restaurant,32.00793470358708,-81.11488328413208,GA,0,0,0,1,0,0,0
Sarku Japan,Japanese Restaurant,32.002592215173216,-81.11776602650293,GA,0,0,0,1,0,0,0
Masatos,Japanese Restaurant,32.00470257,-81.11906243,GA,0,0,0,1,0,0,0
Saigon Flavors,Vietnamese Restaurant,32.010286992111915,-81.09982564930917,GA,0,0,0,0,0,0,1
Korea Garden,Korean Restaurant,32.02914605134876,-81.11049811543126,GA,0,0,0,0,1,0,0
Taberu Japan,Japanese Restaurant,32.004233,-81.112393,GA,0,0,0,1,0,0,0
Akedo,Japanese Restaurant,32.05215,-81.10348,GA,0,0,0,1,0,0,0
Ele Fine Fusion,Asian Restaurant,32.03087457951371,-80.96719482429397,GA,1,0,0,0,0,0,0
Kanpai,Japanese Restaurant,32.01638709911843,-80.98738934355495,GA,0,0,0,1,0,0,0
Yummy House,Chinese Restaurant,32.04214193575858,-81.008665230014,GA,0,1,0,0,0,0,0
Chef Wan,Chinese Restaurant,32.01576200611731,-80.98021908487286,GA,0,1,0,0,0,0,0
Panda,Chinese Restaurant,32.01537200595584,-80.97792527397847,GA,0,1,0,0,0,0,0
Kakki Japanese Restaurant,Japanese Restaurant,32.04703645010801,-81.00998762412291,GA,0,0,0,1,0,0,0
Super Tastes,Japanese Restaurant,32.04163,-81.008443,GA,0,0,0,1,0,0,0
Raw Ingredients,Japanese Restaurant,31.992306,-80.84851,GA,0,0,0,1,0,0,0
Kobe Sushi & Hibachi Wilmington Island,Japanese Restaurant,32.015079,-80.977573,GA,0,0,0,1,0,0,0
Happy Wok,Chinese Restaurant,32.20028556056726,-81.19510666568844,GA,0,1,0,0,0,0,0
Tomo Japanese Restarant,Japanese Restaurant,32.26863563617816,-81.22531546704424,GA,0,0,0,1,0,0,0
Hong Kong Buffet,Chinese Restaurant,32.26377013183082,-81.22008634772088,GA,0,1,0,0,0,0,0
Asian Taste,Asian Restaurant,32.276463,-81.23148,GA,1,0,0,0,0,0,0
Peking Gourmet,Chinese Restaurant,32.10872136212789,-81.23344894973678,GA,0,1,0,0,0,0,0
Rice Hope,Asian Restaurant,32.212135622669585,-81.18021095264992,GA,1,0,0,0,0,0,0
China Delight,Chinese Restaurant,32.275837489556785,-81.22744843725977,GA,0,1,0,0,0,0,0
HOP XING CHINESE RESTAURANT EAT IN & TAKE OUT,Chinese Restaurant,32.10351168674888,-81.1471754900696,GA,0,1,0,0,0,0,0
China House,Chinese Restaurant,32.14831254141167,-81.16330186397157,GA,0,1,0,0,0,0,0
